cell_id,group,color
ibmgkacn-1,Germ: primordial follicle oocytes,#2C7FB8
ibmgkekj-1,Stroma: cortical,#9C27B0
ibmhckjf-1,Germ: pachytene/diplotene,#00C1A2
ibmhhkaa-1,Ambiguous_subcluster,#999999
ibmhijjn-1,Endothelial: angiogenic,#FF4FA3
ibmhlmib-1,Granulosa: supportive pre-granulosa,#E69F00
ibmhongm-1,Granulosa: supportive pre-granulosa,#E69F00
ibmiaicc-1,Granulosa: signaling,#D55E00
ibmihfen-1,Germ: pachytene/diplotene,#00C1A2
ibmjgkpf-1,Germ: pachytene/diplotene,#00C1A2
ibmjhhaj-1,Germ: stalled meiotic,#4DBBD5
ibmjlfna-1,Germ: pachytene/diplotene,#00C1A2
ibmjoemd-1,Stroma: cortical,#9C27B0
ibmkaiic-1,Stroma: cortical,#9C27B0
ibmkeipp-1,Stroma: cortical,#9C27B0
ibmkhcfc-1,Germ: stalled meiotic,#4DBBD5
ibmkkmba-1,Granulosa: supportive pre-granulosa,#E69F00
ibmlaakk-1,Ambiguous_subcluster,#999999
ibmlbccf-1,Granulosa: primordial follicle,#FDB462
ibmlbmpf-1,Granulosa: primordial follicle,#FDB462
ibmlihak-1,Granulosa: primordial follicle,#FDB462
ibmlmdah-1,Granulosa: primordial follicle,#FDB462
ibmlngkg-1,Granulosa: signaling,#D55E00
ibmmbgmg-1,Germ: leptotene/zygotene,#00A087
ibmmmaem-1,Germ: pachytene/diplotene,#00C1A2
ibmmocpo-1,Germ: leptotene/zygotene,#00A087
ibmnccdj-1,Germ: pachytene/diplotene,#00C1A2
ibmnfppi-1,Granulosa: signaling,#D55E00
ibmnncdi-1,Granulosa: primordial follicle,#FDB462
ibmnnkpk-1,Germ: pachytene/diplotene,#00C1A2
ibmnplbj-1,Granulosa: primordial follicle,#FDB462
ibmoachk-1,Germ: pachytene/diplotene,#00C1A2
ibmodeen-1,Granulosa: primordial follicle,#FDB462
ibmofdkp-1,Granulosa: primordial follicle,#FDB462
ibmoghnf-1,Ambiguous_subcluster,#999999
ibmoigbb-1,Granulosa: primordial follicle,#FDB462
ibmokanc-1,Granulosa: primordial follicle,#FDB462
ibmoljhj-1,Germ: primordial follicle oocytes,#2C7FB8
ibmoomfp-1,Granulosa: primordial follicle,#FDB462
ibmopjlb-1,Stroma: cortical,#9C27B0
ibmpfiji-1,Granulosa: primordial follicle,#FDB462
ibmpjhcf-1,Stroma: cortical,#9C27B0
ibmpmnme-1,Germ: primordial follicle oocytes,#2C7FB8
ibmpokhf-1,Granulosa: primordial follicle,#FDB462
ibnaancn-1,Granulosa: primordial follicle,#FDB462
ibnacigb-1,Granulosa: primordial follicle,#FDB462
ibnaogdp-1,Germ: primordial follicle oocytes,#2C7FB8
ibnaokef-1,Germ: primordial follicle oocytes,#2C7FB8
ibnbgpfp-1,Germ: primordial follicle oocytes,#2C7FB8
ibnbicio-1,Granulosa: primordial follicle,#FDB462
ibnbkjmf-1,Granulosa: primordial follicle,#FDB462
ibnbmbah-1,Germ: pachytene/diplotene,#00C1A2
ibnbppdj-1,Germ: pachytene/diplotene,#00C1A2
ibncdljn-1,Granulosa: primordial follicle,#FDB462
ibnchlji-1,Germ: primordial follicle oocytes,#2C7FB8
ibncimfj-1,Granulosa: primordial follicle,#FDB462
ibncmnid-1,Granulosa: primordial follicle,#FDB462
ibncmpce-1,Stroma: cortical,#9C27B0
ibndcegb-1,Granulosa: primordial follicle,#FDB462
ibndihgk-1,Germ: primordial follicle oocytes,#2C7FB8
ibndplgi-1,Germ: primordial follicle oocytes,#2C7FB8
ibnecjoo-1,Germ: primordial follicle oocytes,#2C7FB8
ibneioia-1,Stroma: cortical,#9C27B0
ibnekejn-1,Granulosa: primordial follicle,#FDB462
ibnemeda-1,Granulosa: primordial follicle,#FDB462
ibnenehk-1,Ambiguous_subcluster,#999999
ibnepein-1,Granulosa: primordial follicle,#FDB462
ibnepoak-1,Germ: pachytene/diplotene,#00C1A2
ibnfaldm-1,Immune: tissue macrophages,#FFD92F
ibnfbbji-1,Granulosa: primordial follicle,#FDB462
ibnfdifn-1,Ambiguous_subcluster,#999999
ibnfhjpo-1,Granulosa: primordial follicle,#FDB462
ibngfcad-1,Stroma: cortical,#9C27B0
ibnghcak-1,Stroma: cortical,#9C27B0
ibngoeen-1,Immune: NK T cells,#E6AB02
ibnhanic-1,Germ: primordial follicle oocytes,#2C7FB8
ibnhbolp-1,Germ: pachytene/diplotene,#00C1A2
ibnhcmcf-1,Granulosa: primordial follicle,#FDB462
ibnhdehe-1,Stroma: cortical,#9C27B0
ibnhedlf-1,Granulosa: primordial follicle,#FDB462
ibnhenpj-1,Granulosa: primordial follicle,#FDB462
ibnhfgal-1,Granulosa: primordial follicle,#FDB462
ibnhgfob-1,Stroma: cortical,#9C27B0
ibnhhngp-1,Granulosa: primordial follicle,#FDB462
ibnhibej-1,Granulosa: primordial follicle,#FDB462
ibnibklc-1,Granulosa: primordial follicle,#FDB462
ibnibmnb-1,Germ: pachytene/diplotene,#00C1A2
ibniehkp-1,Granulosa: signaling,#D55E00
ibnifncp-1,Germ: leptotene/zygotene,#00A087
ibnihked-1,Granulosa: primordial follicle,#FDB462
ibniiccg-1,Granulosa: primordial follicle,#FDB462
ibnipkoh-1,Ambiguous_subcluster,#999999
ibnjamnd-1,Germ: pachytene/diplotene,#00C1A2
ibnjeicp-1,Granulosa: supportive pre-granulosa,#E69F00
ibnkdkng-1,Granulosa: supportive pre-granulosa,#E69F00
ibnkgbcn-1,Granulosa: primordial follicle,#FDB462
ibnkhhik-1,Germ: pachytene/diplotene,#00C1A2
ibnkhkao-1,Granulosa: primordial follicle,#FDB462
ibnkpamh-1,Granulosa: supportive pre-granulosa,#E69F00
ibnlflhm-1,Granulosa: supportive pre-granulosa,#E69F00
ibnlhcom-1,Germ: pachytene/diplotene,#00C1A2
ibnlhmgo-1,Germ: primordial follicle oocytes,#2C7FB8
ibnllpph-1,Germ: stalled meiotic,#4DBBD5
ibnlmbab-1,Granulosa: primordial follicle,#FDB462
ibnlpbak-1,Germ: pachytene/diplotene,#00C1A2
ibnlppbn-1,Ambiguous_subcluster,#999999
ibnmadnk-1,Granulosa: primordial follicle,#FDB462
ibnmdelj-1,Granulosa: primordial follicle,#FDB462
ibnmeelo-1,Germ: pachytene/diplotene,#00C1A2
ibnmfmdo-1,Granulosa: primordial follicle,#FDB462
ibnmgfmd-1,Granulosa: supportive pre-granulosa,#E69F00
ibnmkmcn-1,Granulosa: primordial follicle,#FDB462
ibnmnpkf-1,Granulosa: primordial follicle,#FDB462
ibnndnnn-1,Granulosa: primordial follicle,#FDB462
ibnnifgp-1,Germ: leptotene/zygotene,#00A087
ibnnjmpb-1,Germ: pachytene/diplotene,#00C1A2
ibnnkdne-1,Granulosa: primordial follicle,#FDB462
ibnoaoff-1,Granulosa: primordial follicle,#FDB462
ibnoehbm-1,Mural: pericytes,#E41A1C
ibnofdao-1,Degenerated: atresia-stressed follicle cells,#6B6B6B
ibnofpoa-1,Granulosa: primordial follicle,#FDB462
ibnokfhb-1,Granulosa: primordial follicle,#FDB462
ibnpdenn-1,Stroma: cortical,#9C27B0
ibnpobfa-1,Stroma: cortical,#9C27B0
iboaafeh-1,Granulosa: primordial follicle,#FDB462
iboaanbf-1,Germ: primordial follicle oocytes,#2C7FB8
iboadome-1,Germ: pachytene/diplotene,#00C1A2
iboaggfj-1,Granulosa: primordial follicle,#FDB462
iboajcfl-1,Granulosa: primordial follicle,#FDB462
iboanbjp-1,Germ: primordial follicle oocytes,#2C7FB8
iboaoggh-1,Germ: primordial follicle oocytes,#2C7FB8
ibobfebj-1,Stroma: cortical,#9C27B0
ibobgaac-1,Stroma: cortical,#9C27B0
ibobgaco-1,Stroma: cortical,#9C27B0
ibobjnoj-1,Granulosa: primordial follicle,#FDB462
ibobkadg-1,Germ: primordial follicle oocytes,#2C7FB8
ibobleoc-1,Germ: pachytene/diplotene,#00C1A2
ibobojjk-1,Granulosa: primordial follicle,#FDB462
ibocdbcn-1,Stroma: cortical,#9C27B0
iboclaml-1,Granulosa: primordial follicle,#FDB462
iboclbon-1,Granulosa: primordial follicle,#FDB462
ibocmcek-1,Ambiguous_subcluster,#999999
ibocnfak-1,Stroma: cortical,#9C27B0
ibocnnkk-1,Granulosa: primordial follicle,#FDB462
ibocnnof-1,Stroma: cortical,#9C27B0
ibocpagg-1,Granulosa: primordial follicle,#FDB462
ibocphic-1,Ambiguous_subcluster,#999999
ibodchfp-1,Granulosa: primordial follicle,#FDB462
ibodgage-1,Stroma: cortical,#9C27B0
iboebadl-1,Granulosa: primordial follicle,#FDB462
iboefdlc-1,Stroma: cortical,#9C27B0
iboeflmi-1,Ambiguous_subcluster,#999999
iboeieib-1,Ambiguous_subcluster,#999999
iboeiejl-1,Granulosa: primordial follicle,#FDB462
iboempml-1,Granulosa: primordial follicle,#FDB462
ibofbeih-1,Germ: primordial follicle oocytes,#2C7FB8
ibofimhh-1,Granulosa: primordial follicle,#FDB462
ibofjmha-1,Germ: primordial follicle oocytes,#2C7FB8
ibofjoch-1,Granulosa: primordial follicle,#FDB462
ibofpdhp-1,Germ: pachytene/diplotene,#00C1A2
ibogilbf-1,Germ: pachytene/diplotene,#00C1A2
ibogjfco-1,Endothelial: angiogenic,#FF4FA3
iboglpkm-1,Stroma: cortical,#9C27B0
ibogoohm-1,Stroma: cortical,#9C27B0
ibogpjab-1,Endothelial: angiogenic,#FF4FA3
ibohfhlc-1,Stroma: cortical,#9C27B0
ibohgedo-1,Stroma: cortical,#9C27B0
ibohlfmh-1,Granulosa: primordial follicle,#FDB462
ibohnbgp-1,Germ: pachytene/diplotene,#00C1A2
ibohpkah-1,Granulosa: primordial follicle,#FDB462
iboiecgf-1,Stroma: cortical,#9C27B0
iboifbnp-1,Endothelial: angiogenic,#FF4FA3
iboigjoa-1,Mural: contractile VSMC,#B22222
iboiilpi-1,Germ: pachytene/diplotene,#00C1A2
iboikfil-1,Endothelial: angiogenic,#FF4FA3
iboilcej-1,Stroma: cortical,#9C27B0
ibojbfho-1,Endothelial: angiogenic,#FF4FA3
ibojblmp-1,Endothelial: angiogenic,#FF4FA3
ibojcfba-1,Mural: contractile VSMC,#B22222
ibojdlcp-1,Stroma: cortical,#9C27B0
ibojemaa-1,Endothelial: angiogenic,#FF4FA3
ibojhjng-1,Stroma: proliferative progenitors,#8E63CE
ibojjmbo-1,Mural: pericytes,#E41A1C
ibojndbk-1,Endothelial: angiogenic,#FF4FA3
ibojpjbo-1,Granulosa: primordial follicle,#FDB462
ibokifhb-1,Granulosa: primordial follicle,#FDB462
iboklebe-1,Granulosa: primordial follicle,#FDB462
ibokpbpl-1,Ambiguous_subcluster,#999999
ibolbcaf-1,Stroma: cortical,#9C27B0
ibolbmok-1,Granulosa: primordial follicle,#FDB462
ibolfgih-1,Granulosa: primordial follicle,#FDB462
ibolfign-1,Stroma: cortical,#9C27B0
ibolibog-1,Granulosa: primordial follicle,#FDB462
ibolpgel-1,Granulosa: primordial follicle,#FDB462
ibombocp-1,Germ: primordial follicle oocytes,#2C7FB8
ibomdkap-1,Stroma: cortical,#9C27B0
ibomjgim-1,Granulosa: primordial follicle,#FDB462
ibomkonp-1,Granulosa: primordial follicle,#FDB462
ibonbjii-1,Stroma: cortical,#9C27B0
ibongcmc-1,Stroma: cortical,#9C27B0
ibonhdjd-1,Stroma: cortical,#9C27B0
ibonjcba-1,Stroma: cortical,#9C27B0
ibonjhip-1,Stroma: cortical,#9C27B0
ibonmdah-1,Stroma: cortical,#9C27B0
ibooncmn-1,Granulosa: primordial follicle,#FDB462
iboongfd-1,Granulosa: primordial follicle,#FDB462
ibopafep-1,Granulosa: primordial follicle,#FDB462
ibopchhi-1,Germ: pachytene/diplotene,#00C1A2
ibopheln-1,Granulosa: primordial follicle,#FDB462
iboplbjj-1,Stroma: cortical,#9C27B0
iboplekb-1,Stroma: cortical,#9C27B0
ibpabmle-1,Granulosa: primordial follicle,#FDB462
ibpadkgl-1,Granulosa: primordial follicle,#FDB462
ibpagmal-1,Stroma: cortical,#9C27B0
ibpajhdo-1,Stroma: cortical,#9C27B0
ibpakhge-1,Stroma: cortical,#9C27B0
ibpanalo-1,Stroma: cortical,#9C27B0
ibpaoelp-1,Granulosa: primordial follicle,#FDB462
ibpbajjn-1,Granulosa: primordial follicle,#FDB462
ibpbgnbi-1,Granulosa: primordial follicle,#FDB462
ibpbhabk-1,Granulosa: primordial follicle,#FDB462
ibpcadjb-1,Granulosa: primordial follicle,#FDB462
ibpccafk-1,Granulosa: primordial follicle,#FDB462
ibpcelcc-1,Granulosa: primordial follicle,#FDB462
ibpcgeid-1,Granulosa: primordial follicle,#FDB462
ibpchmpf-1,Granulosa: signaling,#D55E00
ibpclbmg-1,Stroma: cortical,#9C27B0
ibpcmhch-1,Stroma: cortical,#9C27B0
ibpcoemk-1,Ambiguous_subcluster,#999999
ibpcofpi-1,Germ: pachytene/diplotene,#00C1A2
ibpcoikm-1,Granulosa: primordial follicle,#FDB462
ibpcpohb-1,Granulosa: primordial follicle,#FDB462
ibpdccdm-1,Stroma: cortical,#9C27B0
ibpdfadl-1,Stroma: cortical,#9C27B0
ibpdjcbj-1,Endothelial: angiogenic,#FF4FA3
ibpdlcjc-1,Germ: pachytene/diplotene,#00C1A2
ibpechoi-1,Granulosa: primordial follicle,#FDB462
ibpejmhd-1,Stroma: cortical,#9C27B0
ibpepanp-1,Granulosa: primordial follicle,#FDB462
ibpfamfb-1,Stroma: cortical,#9C27B0
ibpfdlni-1,Ambiguous_subcluster,#999999
ibpfibeb-1,Endothelial: angiogenic,#FF4FA3
ibpfjkii-1,Stroma: cortical,#9C27B0
ibpgebad-1,Stroma: cortical,#9C27B0
ibpgimif-1,Stroma: cortical,#9C27B0
ibpgjnck-1,Granulosa: primordial follicle,#FDB462
ibphbkla-1,Germ: pachytene/diplotene,#00C1A2
ibphpegp-1,Stroma: proliferative progenitors,#8E63CE
ibphpmhg-1,Stroma: cortical,#9C27B0
ibpibcgf-1,Stroma: cortical,#9C27B0
ibpibfoo-1,Immune: tissue macrophages,#FFD92F
ibpiefcb-1,Granulosa: primordial follicle,#FDB462
ibpiiflc-1,Stroma: cortical,#9C27B0
ibpimkmc-1,Stroma: cortical,#9C27B0
ibpiofmh-1,Granulosa: primordial follicle,#FDB462
ibpiokii-1,Granulosa: primordial follicle,#FDB462
ibpipaag-1,Granulosa: primordial follicle,#FDB462
ibpjdhnl-1,Granulosa: primordial follicle,#FDB462
ibpjemck-1,Endothelial: angiogenic,#FF4FA3
ibpjfkkd-1,Mural: contractile VSMC,#B22222
ibpjgegf-1,Mural: contractile VSMC,#B22222
ibpjhbja-1,Mural: pericytes,#E41A1C
ibpjhjkj-1,Stroma: cortical,#9C27B0
ibpjpald-1,Stroma: cortical,#9C27B0
ibpjpmce-1,Stroma: cortical,#9C27B0
ibpkckan-1,Stroma: cortical,#9C27B0
ibpkdcab-1,Mural: contractile VSMC,#B22222
ibpkelfd-1,Mural: pericytes,#E41A1C
ibpkgjcb-1,Stroma: cortical,#9C27B0
ibpkhalo-1,Stroma: cortical,#9C27B0
ibpkndpp-1,Stroma: cortical,#9C27B0
ibpknlde-1,Stroma: cortical,#9C27B0
ibpkolid-1,Stroma: cortical,#9C27B0
ibplcdpk-1,Stroma: cortical,#9C27B0
ibpleebm-1,Stroma: cortical,#9C27B0
ibpllcka-1,Stroma: cortical,#9C27B0
ibplmgak-1,Stroma: cortical,#9C27B0
ibpmackg-1,Stroma: cortical,#9C27B0
ibpmagbg-1,Stroma: cortical,#9C27B0
ibpmgeif-1,Stroma: cortical,#9C27B0
ibpmjemc-1,Stroma: cortical,#9C27B0
ibpmjhgi-1,Stroma: cortical,#9C27B0
ibpmjmnc-1,Germ: pachytene/diplotene,#00C1A2
ibpmljcb-1,Stroma: cortical,#9C27B0
ibpmnabp-1,Stroma: cortical,#9C27B0
ibpmnona-1,Stroma: cortical,#9C27B0
ibpngjck-1,Stroma: cortical,#9C27B0
ibpnikge-1,Stroma: cortical,#9C27B0
ibpnjbll-1,Stroma: cortical,#9C27B0
ibpobkhh-1,Stroma: cortical,#9C27B0
ibpoccdd-1,Stroma: cortical,#9C27B0
ibpoflja-1,Stroma: cortical,#9C27B0
ibpojppb-1,Stroma: cortical,#9C27B0
ibpokfkj-1,Stroma: cortical,#9C27B0
ibpolcao-1,Immune: tissue macrophages,#FFD92F
ibpookne-1,Granulosa: primordial follicle,#FDB462
ibpoonja-1,Stroma: cortical,#9C27B0
ibpopaje-1,Stroma: proliferative progenitors,#8E63CE
ibppbdal-1,Immune: tissue macrophages,#FFD92F
ibppehpk-1,Stroma: cortical,#9C27B0
ibppejdc-1,Stroma: cortical,#9C27B0
ibppfbep-1,Stroma: cortical,#9C27B0
ibppljep-1,Stroma: cortical,#9C27B0
ibppping-1,Stroma: cortical,#9C27B0
ibpppmfj-1,Stroma: cortical,#9C27B0
icaafgoe-1,Stroma: cortical,#9C27B0
icaagomh-1,Stroma: cortical,#9C27B0
icaahgdl-1,Germ: pachytene/diplotene,#00C1A2
icaaipgp-1,Granulosa: primordial follicle,#FDB462
icaakklm-1,Granulosa: primordial follicle,#FDB462
icaamcll-1,Germ: primordial follicle oocytes,#2C7FB8
icabbgla-1,Ambiguous_subcluster,#999999
icabgncn-1,Granulosa: primordial follicle,#FDB462
icabhdfm-1,Stroma: cortical,#9C27B0
icabkpom-1,Granulosa: primordial follicle,#FDB462
icabocbl-1,Granulosa: primordial follicle,#FDB462
icacbegp-1,Germ: primordial follicle oocytes,#2C7FB8
icacbejc-1,Granulosa: primordial follicle,#FDB462
icaccogb-1,Endothelial: angiogenic,#FF4FA3
icacdiog-1,Stroma: cortical,#9C27B0
icaceppn-1,Stroma: cortical,#9C27B0
icacgamm-1,Immune: NK T cells,#E6AB02
icacioeh-1,Stroma: cortical,#9C27B0
icadapja-1,Germ: primordial follicle oocytes,#2C7FB8
icadkcdj-1,Stroma: cortical,#9C27B0
icadlnma-1,Stroma: cortical,#9C27B0
icaeakla-1,Granulosa: primordial follicle,#FDB462
icaeblol-1,Granulosa: primordial follicle,#FDB462
icaefmek-1,Ambiguous_subcluster,#999999
icaehang-1,Germ: pachytene/diplotene,#00C1A2
icaeldnb-1,Stroma: cortical,#9C27B0
icafckhk-1,Granulosa: primordial follicle,#FDB462
icaffkfi-1,Stroma: cortical,#9C27B0
icaffooe-1,Ambiguous_subcluster,#999999
icafgogc-1,Granulosa: primordial follicle,#FDB462
icafklll-1,Germ: primordial follicle oocytes,#2C7FB8
icafmknp-1,Granulosa: primordial follicle,#FDB462
icagbdjj-1,Ambiguous_subcluster,#999999
icagecoc-1,Stroma: cortical,#9C27B0
icaggjdf-1,Granulosa: primordial follicle,#FDB462
icaghkkn-1,Stroma: cortical,#9C27B0
icagnmnk-1,Stroma: cortical,#9C27B0
icagoogo-1,Stroma: cortical,#9C27B0
icahbdpb-1,Stroma: cortical,#9C27B0
icaheadk-1,Ambiguous_subcluster,#999999
icahecgl-1,Stroma: cortical,#9C27B0
icahfich-1,Stroma: cortical,#9C27B0
icahjkea-1,Germ: pachytene/diplotene,#00C1A2
icaiccpc-1,Stroma: cortical,#9C27B0
icaigglo-1,Granulosa: primordial follicle,#FDB462
icaigkoi-1,Granulosa: primordial follicle,#FDB462
icaiijkm-1,Granulosa: primordial follicle,#FDB462
icaijelf-1,Stroma: cortical,#9C27B0
icaijgid-1,Granulosa: primordial follicle,#FDB462
icajfnim-1,Stroma: cortical,#9C27B0
icajkljb-1,Stroma: cortical,#9C27B0
icajlicc-1,Granulosa: primordial follicle,#FDB462
icakegnd-1,Stroma: cortical,#9C27B0
icakfaol-1,Stroma: cortical,#9C27B0
icakhhdp-1,Ambiguous_subcluster,#999999
icakmplm-1,Germ: pachytene/diplotene,#00C1A2
icakpkme-1,Granulosa: primordial follicle,#FDB462
icalhnji-1,Granulosa: primordial follicle,#FDB462
icalldmj-1,Stroma: cortical,#9C27B0
icalmhpm-1,Stroma: cortical,#9C27B0
icamakle-1,Stroma: cortical,#9C27B0
icamfpgp-1,Stroma: cortical,#9C27B0
icammpom-1,Germ: primordial follicle oocytes,#2C7FB8
icampjdk-1,Stroma: cortical,#9C27B0
icaninnn-1,Germ: primordial follicle oocytes,#2C7FB8
icankgcf-1,Degenerated: atresia-stressed follicle cells,#6B6B6B
icanmeol-1,Granulosa: primordial follicle,#FDB462
icanmnfk-1,Granulosa: primordial follicle,#FDB462
icaobpja-1,Endothelial: angiogenic,#FF4FA3
icaofcec-1,Stroma: cortical,#9C27B0
icaofhkp-1,Stroma: cortical,#9C27B0
icaogngb-1,Stroma: proliferative progenitors,#8E63CE
icaoikpm-1,Stroma: cortical,#9C27B0
icaojfho-1,Stroma: cortical,#9C27B0
icaokaek-1,Stroma: cortical,#9C27B0
icapahah-1,Stroma: cortical,#9C27B0
icapdoaf-1,Stroma: cortical,#9C27B0
icapmfch-1,Stroma: cortical,#9C27B0
icapphkn-1,Endothelial: angiogenic,#FF4FA3
icbaagaa-1,Stroma: cortical,#9C27B0
icbafhoa-1,Stroma: cortical,#9C27B0
icbahjjf-1,Stroma: cortical,#9C27B0
icbaigpb-1,Granulosa: primordial follicle,#FDB462
icbamida-1,Granulosa: primordial follicle,#FDB462
icbamjaa-1,Granulosa: primordial follicle,#FDB462
icbaoema-1,Stroma: cortical,#9C27B0
icbbccdb-1,Granulosa: primordial follicle,#FDB462
icbbfjja-1,Granulosa: primordial follicle,#FDB462
icbbkaln-1,Stroma: cortical,#9C27B0
icbbklha-1,Stroma: cortical,#9C27B0
icbbmbcg-1,Stroma: cortical,#9C27B0
icbbnbin-1,Stroma: cortical,#9C27B0
icbceblo-1,Stroma: cortical,#9C27B0
icbcenao-1,Stroma: cortical,#9C27B0
icbcfpnd-1,Stroma: cortical,#9C27B0
icbcmhlb-1,Stroma: cortical,#9C27B0
icbcpofj-1,Stroma: cortical,#9C27B0
icbdekjo-1,Stroma: cortical,#9C27B0
icbdicbp-1,Stroma: cortical,#9C27B0
icbeaced-1,Granulosa: primordial follicle,#FDB462
icbebomb-1,Stroma: cortical,#9C27B0
icbefgpn-1,Ambiguous_subcluster,#999999
icbeglem-1,Stroma: cortical,#9C27B0
icbehdpg-1,Stroma: cortical,#9C27B0
icbelafc-1,Stroma: cortical,#9C27B0
icbenmda-1,Stroma: cortical,#9C27B0
icbfdpdd-1,Granulosa: primordial follicle,#FDB462
icbfjaap-1,Stroma: cortical,#9C27B0
icbflloi-1,Granulosa: primordial follicle,#FDB462
icbfmnaa-1,Stroma: cortical,#9C27B0
icbfofpk-1,Stroma: cortical,#9C27B0
icbfolgf-1,Stroma: cortical,#9C27B0
icbfongh-1,Germ: pachytene/diplotene,#00C1A2
icbfphhg-1,Ambiguous_subcluster,#999999
icbfpnpc-1,Stroma: cortical,#9C27B0
icbgaloi-1,Granulosa: primordial follicle,#FDB462
icbgdiic-1,Germ: pachytene/diplotene,#00C1A2
icbgdnad-1,Stroma: cortical,#9C27B0
icbgmgmk-1,Granulosa: primordial follicle,#FDB462
icbgoeci-1,Ambiguous_subcluster,#999999
icbgonkj-1,Stroma: cortical,#9C27B0
icbhcego-1,Stroma: cortical,#9C27B0
icbhddlo-1,Stroma: cortical,#9C27B0
icbhihlp-1,Germ: primordial follicle oocytes,#2C7FB8
icbhjeje-1,Stroma: cortical,#9C27B0
icbhlcod-1,Stroma: cortical,#9C27B0
icbhmcge-1,Stroma: cortical,#9C27B0
icbibgdl-1,Stroma: cortical,#9C27B0
icbiilgh-1,Stroma: cortical,#9C27B0
icbijjpg-1,Stroma: cortical,#9C27B0
icbikggg-1,Stroma: cortical,#9C27B0
icbikmkf-1,Stroma: cortical,#9C27B0
icbioobh-1,Stroma: cortical,#9C27B0
icbjaeco-1,Stroma: cortical,#9C27B0
icbjbjdi-1,Stroma: cortical,#9C27B0
icbjimnm-1,Stroma: cortical,#9C27B0
icbjkmho-1,Stroma: cortical,#9C27B0
icbkdakn-1,Stroma: cortical,#9C27B0
icbkdkbb-1,Stroma: cortical,#9C27B0
icbkgcpf-1,Stroma: cortical,#9C27B0
icbldfke-1,Stroma: cortical,#9C27B0
icblhdoh-1,Stroma: cortical,#9C27B0
icblikjf-1,Stroma: cortical,#9C27B0
icbljddh-1,Stroma: cortical,#9C27B0
icblnonc-1,Stroma: cortical,#9C27B0
icbmbabl-1,Stroma: cortical,#9C27B0
icbmgieh-1,Stroma: cortical,#9C27B0
icbnajhp-1,Stroma: cortical,#9C27B0
icbndeka-1,Stroma: cortical,#9C27B0
icbnhpoh-1,Stroma: cortical,#9C27B0
icbnjjia-1,Stroma: cortical,#9C27B0
icbnjkdg-1,Stroma: cortical,#9C27B0
icbnlbdp-1,Stroma: cortical,#9C27B0
icbnneji-1,Stroma: cortical,#9C27B0
icbnnpda-1,Stroma: cortical,#9C27B0
icbnokom-1,Stroma: cortical,#9C27B0
icbobchf-1,Stroma: cortical,#9C27B0
icbodmho-1,Stroma: cortical,#9C27B0
icbpcidc-1,Stroma: cortical,#9C27B0
icbpcldk-1,Stroma: cortical,#9C27B0
icbphbac-1,Stroma: cortical,#9C27B0
icbphdlc-1,Stroma: cortical,#9C27B0
icbpjnpi-1,Stroma: cortical,#9C27B0
iccacdof-1,Stroma: cortical,#9C27B0
iccaebie-1,Germ: primordial follicle oocytes,#2C7FB8
iccafkml-1,Stroma: cortical,#9C27B0
iccaocph-1,Stroma: cortical,#9C27B0
iccapbpb-1,Stroma: cortical,#9C27B0
iccbfgfe-1,Granulosa: primordial follicle,#FDB462
iccbjojm-1,Stroma: cortical,#9C27B0
iccbkljk-1,Stroma: cortical,#9C27B0
iccboipo-1,Stroma: cortical,#9C27B0
iccbolag-1,Granulosa: primordial follicle,#FDB462
icccgfck-1,Stroma: cortical,#9C27B0
iccdafic-1,Granulosa: primordial follicle,#FDB462
iccdcdap-1,Stroma: cortical,#9C27B0
iccdfmap-1,Stroma: cortical,#9C27B0
iccdgagn-1,Stroma: cortical,#9C27B0
iccdmido-1,Germ: primordial follicle oocytes,#2C7FB8
iccdmoic-1,Granulosa: primordial follicle,#FDB462
iccdpafa-1,Germ: pachytene/diplotene,#00C1A2
iccdppli-1,Stroma: cortical,#9C27B0
iccekhfd-1,Stroma: cortical,#9C27B0
iccenjpb-1,Stroma: cortical,#9C27B0
iccenlka-1,Granulosa: primordial follicle,#FDB462
iccfbfid-1,Granulosa: primordial follicle,#FDB462
iccfbpog-1,Granulosa: primordial follicle,#FDB462
iccfdkok-1,Germ: primordial follicle oocytes,#2C7FB8
iccfeimd-1,Stroma: cortical,#9C27B0
iccfgbnm-1,Granulosa: primordial follicle,#FDB462
iccfpalg-1,Granulosa: primordial follicle,#FDB462
iccgdiho-1,Granulosa: supportive pre-granulosa,#E69F00
iccgdnke-1,Stroma: cortical,#9C27B0
iccgflgg-1,Stroma: cortical,#9C27B0
iccgghca-1,Stroma: cortical,#9C27B0
iccgkbeh-1,Stroma: cortical,#9C27B0
iccgmoia-1,Granulosa: primordial follicle,#FDB462
icchgdpj-1,Granulosa: primordial follicle,#FDB462
icchnbpb-1,Stroma: cortical,#9C27B0
icciajgd-1,Stroma: cortical,#9C27B0
icciedio-1,Stroma: cortical,#9C27B0
iccifclb-1,Stroma: cortical,#9C27B0
iccihlpg-1,Stroma: cortical,#9C27B0
iccijlbo-1,Stroma: cortical,#9C27B0
iccimcpd-1,Stroma: cortical,#9C27B0
iccimiia-1,Stroma: cortical,#9C27B0
icciofpk-1,Granulosa: primordial follicle,#FDB462
iccjjjjo-1,Granulosa: primordial follicle,#FDB462
iccjonen-1,Stroma: cortical,#9C27B0
iccjpndp-1,Granulosa: primordial follicle,#FDB462
